 Date, Latitude, Longitude, Zonal_Winds, Meridional_Winds, Humidity, Air_Temp, Sea_Surface_Temp
971122,5.14,-124.86,2,4.2,82.4,27.02,28.99
971122,4.97,147.01,-4.2,-1.9,81.8,27.79,29.53
971122,4.98,-154.91,-2.5,-6.5,82.9,28.62,29.06
971122,5,156.1,-2.1,-1.6,77.2,28.78,29.42
971122,4.97,-169.95,-4.1,-1.8,79.1,28.28,29.18
971122,5.02,-94.89,0.7,1.7,88.7,26.95,28.93
971122,-4.98,-109.99,-4.4,3.9,73.6,26.19,27.06
971122,-5.02,-124.94,-6.6,2.5,77.4,27.58,28.32
971122,-5,-139.92,-4.5,0.5,77.3,28.3,29.2
971122,-4.99,-154.99,1.1,-3.5,84.7,27.29,29.63
971122,-5.01,156,0,1.5,73.6,28.48,29.59
971122,-5.01,-169.98,-2.3,-0.3,77.7,29.65,30.26
971122,-4.97,-95.14,-5.3,2.7,78.2,26.2,26.93
971122,8.03,-125,-3.2,4.2,84.1,27.47,28.4
971122,7.97,-154.99,-5.1,-5.1,80,28.37,28.88
971122,7.99,156,-4,-2.9,78.4,28.27,28.92
971122,7.99,165.07,-2.1,-0.3,82.3,28.16,28.9
971122,8,-170.04,-5.9,-1.4,87.1,27.19,28.84
971122,-8.05,-109.93,-6.8,3,79.8,25.65,26.39
971122,-7.97,-125.01,-7.2,1.5,73.2,27.3,27.89
971122,-8.28,-154.96,-0.6,-5,89.4,26.16,29.21
971122,-8.03,164.82,-0.5,2.8,81.8,28.15,29.52
971122,8.95,-140.32,-4.7,-3.2,85.6,27.83,28.13
971123,0.03,-109.98,-1.7,3.8,77.3,27.3,28.11
971123,0.02,-139.92,0.9,-1.3,84.3,27.09,29.48
971123,0,-154.96,-1.1,-2.1,75.7,28.23,29.63
971123,0.08,156.19,-2.6,0.3,79.2,27.98,29.92
971123,0,164.99,1.6,-1,77.7,28.47,29.87
971123,-0.03,-170.04,3.2,-4.6,84,28.62,29.44
971123,2.08,-110.85,1.7,4.2,81.5,27.08,28.72
971123,1.98,-125.05,-1.6,2.7,79.8,28.05,28.9
971123,1.98,-154.96,-3.8,-5.1,81.8,28.56,29.77
971123,2.08,156.21,-2.1,-1.2,77,28.53,29.64
971123,1.99,165.03,1,-0.6,77.4,28.78,30.06
971123,1.99,-169.95,1.3,-4,84.5,28.2,29.39
971123,2.02,-179.79,4.4,1.9,78.4,28.01,29.11
971123,1.99,-94.99,2.1,3.8,85.9,27.02,28.28
971123,-2.03,-124.88,-5.4,3.1,77.8,28.33,28.88
971123,-2.02,-139.96,1.6,2.4,80.2,27.99,29.81
971123,-2,-154.97,0.3,-2.1,77.1,29.21,30.13
971123,-2.15,-170.02,3.9,-4.4,85.9,27.97,29.83
971123,-2,-179.99,1.7,2.6,77,28.64,29.54
971123,5.14,-124.86,1,2.1,76.4,27.98,29.12
971123,4.97,147.01,-4.7,-0.9,80.9,28.07,29.41
971123,4.98,-154.9,-3.5,-6.3,80.8,28.66,29.02
971123,5,156.1,-3,-2.9,78.4,28.89,29.3
971123,4.97,-169.95,-4.2,-2.9,79.9,28.31,29.15
971123,5.02,-94.89,4.7,0.1,89.5,26.99,28.74
971123,-4.98,-109.99,-4.3,1.3,75.7,26.46,27.14
971123,-5.02,-124.94,-6.4,0,75.5,27.82,28.39
971123,-5.01,-139.91,-4.1,1.6,75.3,28.45,29.23
971123,-4.99,-154.99,-1.2,0.6,80.9,27.65,29.73
971123,-5.01,156.01,-1.7,2,74.8,28.84,29.47
971123,-5.01,-169.99,2.5,-2.1,78.9,28.68,30.43
971123,-4.97,-95.13,-3,4.3,79,26.44,27.05
971123,8.02,-124.99,-3.2,1.5,85.6,26.81,28.38
971123,7.98,-155,-5.1,-5.3,82.4,28.06,28.78
971123,8,165.07,-3.4,-1.5,83.3,28.32,28.95
971123,8.01,-170.04,-6.6,-3.3,85.2,27.89,28.83
971123,-8.05,-109.92,-6.5,1,80.8,25.93,26.41
971123,-7.97,-125.01,-6.4,0.6,80.9,26.38,27.9
971123,-8.28,-154.96,1.1,-5.2,80.3,27.58,29.07
971123,-8.04,164.82,0.6,1.5,80.7,28.52,29.38
971123,-8.01,-95.09,-4.8,4.1,80.4,24.99,26.02
971123,8.97,-140.33,-4.2,-4.5,83.5,27.71,28.06
971124,0.03,-109.97,-4.4,2.8,80.4,27.49,28.14
971124,0.01,-139.92,-0.9,1.5,79.8,27.96,29.63
971124,0.08,156.19,-1.2,-0.9,79.9,28.34,29.82
971124,0,164.99,1.2,-2.1,75.6,28.78,29.82
971124,-0.04,-170.02,4.7,-2.6,87,27.32,29.24
971124,2.07,-110.85,-1.9,4.1,83.6,27.49,28.79
971124,1.97,-125.05,-3.4,-0.8,82.3,27.97,28.94
971124,1.98,-154.96,-3.9,1.3,84.4,27.44,29.6
971124,2.08,156.22,-2,-2.5,79.4,28.37,29.53
971124,1.99,165.03,-0.2,-2.3,81.7,28.2,30.04
971124,1.98,-169.94,4.4,-1.5,85.4,27.58,28.92
971124,2.03,-179.79,2.4,-2.1,77.5,28.48,29.2
971124,1.99,-95,0.4,5.1,84.2,27.02,28.26
971124,-1.98,-110,-5.1,2.9,78.2,27.7,28.03
971124,-2.04,-124.89,-5.4,0.6,82,27.49,28.84
971124,-2.02,-139.97,-2.8,0.6,78.6,28.78,29.83
971124,-1.99,-154.99,-2.6,3.3,80.2,28.97,30.19
971124,-2.16,-170.01,4.4,-1.1,87.1,26.73,29.6
971124,-1.98,-179.98,5.1,0.9,79.5,27.88,29.63
971124,5.14,-124.87,-1.4,-1.6,78,28.22,29.12
971124,4.97,147,-5.4,-2.4,80.5,28.11,29.34
971124,4.98,-154.92,-5.5,-2.7,83.7,28.5,29.03
971124,5,156.1,-4.1,-5.1,80,28.97,29.14
971124,4.98,-169.95,1.9,-4.4,80.8,25.86,28.83
971124,5.02,-94.89,3.2,1.8,83.9,27.79,28.63
971124,-4.98,-109.98,-7,3.2,83.3,26.73,27.11
971124,-5.01,-124.95,-7.1,-0.1,76.2,28.05,28.4
971124,-5.01,-139.92,-6.3,1.8,75.3,28.53,29.13
971124,-5,-154.99,-2.2,1.6,77.9,28.56,29.86
971124,-5.02,156.02,-1.4,1.5,73.2,29.15,29.6
971124,-5.02,-169.98,3.1,-3.3,82.1,27.9,30.03
971124,-4.97,-95.14,-3.6,4,81.1,26.36,27.11
971124,8.03,-125.01,-4.6,-1.1,83.8,27.82,28.38
971124,7.97,-155,-6.9,-4.3,82.4,28.18,28.65
971124,7.99,155.99,-4.9,-4.2,77.1,28.43,28.96
971124,7.99,165.08,-5.8,-2.3,83.7,28.51,28.88
971124,8.01,-170.05,-6.3,-4.2,85.2,27.7,28.7
971124,-8.05,-109.93,-7.4,0.6,83.6,26.05,26.42
971124,-7.97,-125.01,-7,1.5,80,26.9,27.9
971124,-8.28,-154.97,-1.5,-3.8,80.3,27.97,29.25
971124,-8.03,164.83,0.8,-1.9,80.8,29.03,29.8
971124,-8.01,-95.09,-4.5,3.7,79.2,24.83,26.03
971124,8.96,-140.31,-4.7,-3.6,92.4,26.58,27.96
971125,0.03,-109.98,-5.5,2.4,82.7,27.53,28.15
971125,0.02,-139.92,-2.4,-1.7,76.1,28.75,29.83
971125,0.07,156.19,1.7,-1.5,79.9,28.49,30.09
971125,0,164.99,0.6,-0.9,79.4,28.51,30.01
971125,-0.04,-170.03,5.3,-1.2,84.9,27.64,29.13
971125,2.07,-110.86,-3.8,2.7,80.3,28.25,28.73
971125,1.96,-125.06,-3.3,-0.1,80.2,28.21,28.98
971125,1.98,-154.96,-2.7,3.5,81.4,28.1,29.69
971125,2.08,156.21,-1,-1,81.4,28.05,29.6
971125,1.99,165.02,-1.9,-1,79.4,28.78,29.81
971125,1.99,-169.94,1.4,0.2,85.4,27.58,28.76
971125,2.02,-179.78,1,-1,80.2,27.55,29.18
971125,1.99,-95,-0.3,5.8,82.6,27.65,28.29
971125,-1.98,-110,-5.8,1.5,80.2,27.86,28.05
971125,-2.04,-124.89,-4.9,1,84.1,27.49,28.9
971125,-2.02,-139.96,-4.1,-1.4,84,28.03,29.77
971125,-2,-154.98,-0.7,1.5,84.6,27.37,29.7
971125,-2.16,-170.01,6.8,-2.2,82.8,28.45,29.59
971125,-2,-179.99,5.3,0,77.4,27.76,29.37
971125,5.14,-124.85,-4.2,-3.4,80,28.3,29.07
971125,4.97,147.01,-2.4,0.4,80.1,27.34,29.26
971125,4.99,-154.91,-3.8,-0.9,88,26.63,28.91
971125,5,156.11,-3,-4.9,80,29.05,29.15
971125,5.01,-94.88,4.5,2.8,87.5,27.55,28.6
971125,-4.98,-109.99,-6.9,4,84.1,26.73,27.1
971125,-5.02,-124.94,-8,1.5,79.2,27.97,28.39
971125,-5.01,-139.9,-6.4,-0.2,77.8,28.69,29.11
971125,-4.99,-154.98,0.3,1.9,79.6,27.89,29.66
971125,-5.01,156.01,3.9,-1,73.2,29.23,29.93
971125,-4.97,-95.13,-4.1,3.9,79.9,26.13,27.11
971125,8.02,-125.01,-4.8,-4.9,81.9,28.02,28.4
971125,7.98,-154.99,-6.2,-3.7,78.4,28.22,28.42
971125,7.99,155.99,-4.2,-3.7,79.2,28.47,28.96
971125,8,165.06,-5.7,-1.9,82.6,28.52,28.86
971125,8.01,-170.04,-8.2,-5.1,81.5,28.21,28.63
971125,-8.05,-109.93,-7.5,0.1,83.9,26.01,26.4
971125,-7.97,-125.01,-8.7,0.2,77.5,27.46,27.88
971125,-8.27,-154.96,3.8,-3.8,82.8,27.46,29.32
971125,-8.03,164.81,1.1,0.8,81.7,29.09,30.01
971125,-7.98,-170.02,0.2,2.3,82.1,27.33,30.07
971125,-8.01,-95.09,-4.6,4.3,79.6,24.63,26.01
971125,8.96,-140.32,-2,-4.7,90.7,27.24,27.95
971126,0.03,-109.98,-4.7,3.7,81.5,27.61,28.13
971126,0.01,-139.92,-2.3,-1.4,77.6,28.75,29.89
971126,0.07,156.19,1.6,-2.1,80.7,28.1,29.72
971126,0,164.99,3.1,0.1,78.1,28.86,30.11
971126,-0.03,-170.03,4.4,0.5,86.2,27.72,28.92
971126,2.07,-110.87,-3.6,5,79,28.57,28.9
971126,1.97,-125.06,-4.6,3,80.2,28.32,28.99
971126,1.99,-154.96,-1,0.7,84.8,27.13,29.69
971126,2.08,156.22,-0.6,-2.7,79.8,28.09,29.52
971126,1.99,165.02,0.7,-0.3,78.2,28.74,29.97
971126,1.98,-169.95,2.8,0.2,81.1,28.71,29.4
971126,2.02,-179.78,-0.3,-1.9,77.4,28.49,29.38
971126,1.99,-94.99,-0.2,6.7,81.8,27.77,28.23
971126,-1.98,-109.99,-5.4,4.6,79.4,27.51,28.07
971126,-2.03,-124.89,-6.1,3.2,82,28.01,28.97
971126,-2.02,-139.97,-2.2,-1.9,83.6,28.19,29.77
971126,-2,-154.98,0.4,0.8,78,28.09,29.8
971126,-2.16,-170.01,8.9,1.9,83.6,28.21,29.42
971126,-2,-179.98,4.9,-1.6,75.4,28.72,29.52
971126,5.13,-124.86,-3.6,0.8,82,27.78,29.09
971126,4.96,147.02,-1.9,-3.9,77.5,28.23,29.29
971126,4.99,-154.91,-2.3,-2.3,83.3,27.87,28.96
971126,5,156.1,-2.9,-3.5,78.8,28.97,29.25
971126,4.98,-169.97,-7.3,-3.5,84.5,27.45,28.6
971126,5.02,-94.89,4.3,1.2,87.1,27.59,28.65
971126,-4.97,-109.98,-6.3,4.1,78.9,26.58,27.12
971126,-5.02,-124.94,-7.9,3.3,77,28.13,28.36
971126,-5.01,-139.93,-4.2,-2.3,82.6,27.98,29.17
971126,-4.99,-154.98,1.8,-1.8,83,27.61,29.65
971126,-5.01,156.01,6.4,-1.3,77.8,28.64,29.43
971126,-5.01,-169.99,6.9,0.2,82.1,28.37,29.92
971126,-4.97,-95.14,-4,4.5,79.4,26.28,27.12
971126,8.03,-125.01,-5.7,-4.2,83.8,28.06,28.38
971126,7.98,-154.99,-6.1,-2.5,86.4,27.6,28.38
971126,8,155.99,-3.7,-2.5,77.9,28.31,28.99
971126,8,165.07,-3.3,-0.8,78.5,28.24,28.92
971126,8.01,-170.04,-6.4,-5.4,83,28.25,28.44
971126,-8.05,-109.93,-7.8,1.7,80.8,26.01,26.4
971126,-7.97,-125,-8.4,1.9,76.6,27.5,27.91
971126,-8.28,-154.96,3.3,-0.9,81.8,28.21,29.37
971126,-8.03,164.81,0.4,2.1,84.1,28.82,30.07
971126,-7.98,-170.04,-2.7,0.2,79.5,27.61,29.8
971126,-8.01,-95.1,-6.5,5,85,24.4,25.93
971126,8.96,-140.33,-4.7,3.2,87.7,28.06,28.02
971127,0.03,-109.99,-3.8,4.7,80.7,27.49,28.17
971127,0.07,156.19,-0.8,-3,77.2,28.89,29.8
971127,0,164.99,1.5,2.1,85.7,27.16,29.72
971127,2.08,-110.86,-2.4,4.6,81.5,27.77,28.85
971127,1.97,-125.05,-3.5,2.3,82.7,27.58,28.96
971127,1.99,-154.96,-0.5,-1.8,84.4,27.52,29.61
971127,2.07,156.22,-2,-2.7,77,28.76,29.52
971127,1.99,165.02,-0.1,-2.2,77.4,28.81,30.12
971127,1.99,-169.94,2.3,-3.7,83.6,28.47,29.21
971127,2.03,-179.79,-0.2,-2.4,80,27.74,29.02
971127,1.99,-95,-0.2,6.3,83,27.69,28.22
971127,-1.98,-110.01,-4.5,4.4,77.8,27.63,28.08
971127,-2.03,-124.89,-5.7,3.3,82.4,28.05,28.96
971127,-2.02,-139.97,-2.5,-0.2,83.6,27.79,29.77
971127,-2,-154.98,3.5,-1.8,79.8,28.45,29.92
971127,-2.15,-170,7.5,5.5,83.6,28.77,29.31
971127,-2,-179.98,4.8,-4.6,77,28.28,29.54
971127,5.14,-124.86,-0.6,-0.7,80.4,28.22,29.27
971127,4.96,147.01,-2.8,-3,73.7,28.72,29.25
971127,4.99,-154.91,-1.2,-1.9,84.2,27.71,28.95
971127,5,156.1,-3,-3.3,77.2,28.85,29.19
971127,5.04,-94.89,3.3,1.1,87.1,27.19,28.58
971127,-4.98,-109.99,-5.8,4.5,78.1,26.62,27.11
971127,-5.01,-124.93,-8.1,2.3,76.6,28.09,28.38
971127,-5.01,-139.92,-2.5,-0.4,85.8,26.73,28.96
971127,-4.99,-154.99,2.6,-1.9,78.8,28.56,29.74
971127,-5.01,156.01,5.1,-0.9,79.8,28.32,29.29
971127,-5.01,-169.99,4.3,6.4,79.7,28.95,29.84
971127,-4.98,-95.14,-5.2,4.1,77.8,26.44,27.11
971127,8.03,-125.01,-3,-0.1,84.1,27.75,28.48
971127,7.98,-155,-4.2,-3.2,84.8,27.53,28.42
971127,8,155.99,-3.9,-2.7,75.8,28.31,28.95
971127,7.99,165.07,-5.8,-2.4,82.9,28.24,28.88
971127,8,-170.04,-5.8,-5.1,83,28.13,28.25
971127,-8.05,-109.93,-7.6,0.6,81.5,25.97,26.39
971127,-7.95,-125.01,-8.5,1.3,73.6,27.42,27.91
971127,-8.28,-154.96,-0.8,0.4,82.1,28.05,29.59
971127,-8.03,164.82,-3,3.4,85,27.71,29.48
971127,-7.98,-170.04,-1.8,4.9,80.8,27.41,29.73
971127,-8.01,-95.1,-5.9,3.7,79.2,24.79,25.95
971127,8.98,-140.32,-7.2,-1.5,85.6,27.98,28.01
971128,0.03,-109.99,-4.5,5,80.7,27.61,28.21
971128,0.01,-139.92,-0.8,-0.3,83.9,26.93,29.69
971128,0.08,156.18,-1.4,-1.3,76.8,28.73,29.78
971128,0,164.99,2.1,2.2,78.1,28.62,29.72
971128,-0.03,-170.03,5.2,4.4,86.2,27.68,28.94
971128,2.08,-110.86,-2,5,79.5,28.41,28.81
971128,1.97,-125.06,-4.2,1.7,83.9,27.42,28.93
971128,1.98,-154.95,4.5,-0.1,81.8,27.98,29.52
971128,2.08,156.22,-1.3,-2,75,28.8,29.54
971128,1.99,165.02,0.2,1.3,78.2,28.81,29.9
971128,1.99,-169.93,4.8,2.8,84.1,27.97,29.01
971128,2.04,-179.79,0.3,-2.7,78.9,28.52,29.15
971128,1.99,-94.99,-1,6.5,83,27.77,28.18
971128,-1.98,-110,-5.3,4.3,77.1,27.59,28.08
971128,-2.03,-124.89,-6,1.4,84.1,27.61,28.94
971128,-2.02,-139.97,1.4,0.4,80.2,27.63,29.64
971128,-2,-154.98,4.5,-4.6,81.5,28.05,29.81
971128,-2.16,-170,5.1,4.5,84.8,27.81,29.24
971128,-2.02,-179.99,6,-0.9,77.9,27.88,29.63
971128,5.14,-124.86,-3.4,-2.3,81.6,27.98,29.28
971128,4.96,147.01,-2.3,-1.3,72.5,28.56,29.43
971128,4.98,-154.91,3.3,-0.1,81.2,28.14,29.21
971128,5,156.1,-2.6,-2.7,76,28.85,29.31
971128,5.02,-94.89,3.5,1.1,85.9,27.83,28.63
971128,-4.98,-109.99,-6.8,3.6,82.5,26.38,27.13
971128,-5.02,-124.93,-7.9,2.1,80.7,27.78,28.37
971128,-5.01,-139.92,-6.4,0.8,79.4,28.26,29.08
971128,-4.99,-154.99,-0.9,-3.2,82.6,27.85,29.95
971128,-5.01,156.02,3.7,-3,80.5,27.77,29.11
971128,-5.01,-169.98,-0.3,5.9,78.5,28.87,29.76
971128,-4.97,-95.14,-5.1,3.7,72.8,26.47,27.14
971128,8.02,-125.01,-4.8,-2.3,85.6,27.39,28.45
971128,7.98,-154.99,-0.6,-2.8,86,27.64,28.61
971128,8,155.99,-4.4,-1.4,76.2,28.19,28.98
971128,7.99,165.08,-6.7,-1.3,84.3,28.53,28.77
971128,8.01,-170.04,-5,-0.7,90.9,26.22,28.1
971128,-8.05,-109.93,-8.6,0.9,81.5,26.16,26.38
971128,-7.97,-125.02,-7.7,0,74.9,27.46,27.9
971128,-8.28,-154.98,-3.7,-2,80.3,28.76,29.6
971128,-8.04,164.82,-1.2,3.3,86.5,28.58,29.54
971128,-7.97,-170.02,-2.3,3.6,75.3,28.1,29.65
971128,-7.96,-179.87,-2.5,1,66.6,28.75,30.09
971128,-8.01,-95.09,-6.9,4.2,82.3,24.91,26.04
971128,8.96,-140.32,-4.7,-3.2,81.3,27.63,28.05
971129,0.03,-109.99,-6.1,3.5,81.1,27.65,28.19
971129,0.01,-139.92,0.6,1.1,79.1,27.64,29.45
971129,0.07,156.19,0,-3.5,77.2,28.89,29.84
971129,0,164.99,2.5,1.1,81.9,28.35,29.98
971129,-0.02,-170.03,5.1,7,85.3,28.3,28.89
971129,2.08,-110.87,-4.8,4.3,79.5,28.37,28.83
971129,1.97,-125.05,-2.2,0.6,85.6,26.75,28.86
971129,1.99,-154.96,5,-2.1,80.6,28.6,29.58
971129,2.08,156.21,-1.5,-3.4,75.4,29,29.68
971129,1.99,165.01,-0.3,-0.2,76.6,29.01,30.26
971129,1.99,-169.94,5.9,5,85.8,28.05,28.86
971129,2.02,-179.79,3.1,-1.3,77,28.64,29.26
971129,2,-95,0,5,88.7,26.9,28.13
971129,-1.98,-110,-6.9,4.4,77.5,27.55,28.07
971129,-2.03,-124.89,-7.5,2.4,77.8,28.77,29.02
971129,-2.02,-139.96,-0.8,-1,81.1,28.23,29.8
971129,-2,-154.99,5.1,-3.6,78.4,29.21,29.82
971129,-2.15,-170.01,1.8,6.4,81.6,28.85,29.25
971129,5.14,-124.87,-2.8,0.7,85.6,26.86,29.06
971129,4.97,147.01,-3.2,-2,75.4,28.76,29.52
971129,4.98,-154.91,3.9,0,79.1,28.58,29.42
971129,5.03,156.1,-3.3,-4,78.4,28.93,29.34
971129,5.02,-94.89,3.8,2.1,87.9,28.06,28.8
971129,-5.02,-124.94,-8.1,2.3,79.2,28.13,28.38
971129,-5.01,-139.91,-5,-1.6,79,28.45,29.18
971129,-5,-154.99,-0.5,-3.2,82.6,28.36,29.84
971129,-5.01,156.01,1,-0.4,78.2,28.16,29.22
971129,-5.01,-169.99,-1,5.6,75.7,29.34,29.7
971129,-5.02,-179.96,1,2.2,76.9,29.21,30.22
971129,-4.97,-95.14,-5.7,3.5,77,26.47,27.16
971129,8.03,-125.01,-6,-3.1,80,27.98,28.13
971129,7.97,-154.99,-3.4,-3.5,91.5,27.22,28.62
971129,7.99,156,-4.8,-3.4,77.5,28.19,28.88
971129,8,165.06,-5.5,-3.1,81.6,28.47,28.74
971129,8,-170.03,-4.8,-4.2,87.1,27,28.05
971129,-8.05,-109.93,-9.5,1.5,78.7,26.16,26.36
971129,-7.97,-125.01,-7.8,-1,77.5,27.7,27.91
971129,-8.28,-154.97,-0.8,-2.1,79.9,28.83,29.76
971129,-8.04,164.82,-2.6,1,80.3,28.82,29.56
971129,-7.97,-170.03,-2.9,4.5,72.4,28.46,29.63
971129,-7.97,-179.86,-1.8,1.7,67.8,28.87,30.07
971129,-8.01,-95.11,-7.3,5.1,82.3,24.95,26.05
971129,8.96,-140.32,-3.2,0.1,84.7,27.48,28.21
971130,0.03,-109.99,-3.9,5.1,76.9,27.57,28.23
971130,0.02,-139.92,-0.7,-0.7,80.2,27.45,29.7
971130,0.07,156.19,-0.8,-1.6,75.2,28.81,29.87
971130,0.01,164.99,4.4,2,80.2,28.98,29.77
971130,2.07,-110.86,-2,4.8,77,28.49,28.84
971130,1.97,-125.05,-0.9,1.6,81.4,27.46,28.7
971130,1.98,-154.95,4.1,-6.9,82.5,28.64,29.46
971130,2.08,156.22,-1.1,-1.8,75,29,29.74
971130,2,165.03,0.8,0.6,76.3,29.12,30.32
971130,2,-169.93,7.9,4.5,86.6,27.58,28.67
971130,2.03,-179.79,4.7,-1.5,81.8,27.98,29.13
971130,1.99,-94.99,0.3,6.1,87.5,27.14,28.11
971130,-1.98,-110.01,-5.3,3.9,71.6,27.74,28.09
971130,-2.02,-124.89,-6.3,2.4,76.1,28.57,29.02
971130,-2.02,-139.96,-2.4,-2.3,81.5,28.46,29.9
971130,-2.01,-154.98,4.4,-7.3,82.4,28.61,29.69
971130,-2.15,-170.01,5.7,1.9,81.6,28.29,29.26
971130,5.14,-124.86,-1.6,-1.8,79.6,27.66,29.03
971130,4.97,147.01,-4,-2.5,76.3,28.96,29.41
971130,4.98,-154.91,2.1,-3.4,81.2,28.5,29.47
971130,5,156.09,-4.4,-2.9,78.4,29.13,29.29
971130,5.02,-94.89,3.9,-0.4,85.5,28.42,28.89
971130,-4.98,-109.99,-6.8,4.6,76.9,26.66,27.11
971130,-5.01,-124.93,-8,1.3,74.7,28.17,28.39
971130,-5.01,-139.88,-5.5,0.3,78.6,28.65,29.24
971130,-5,-154.99,2.2,-3.8,84.3,27.53,29.77
971130,-5.01,156.01,1.9,-1.1,77.1,28.2,29.37
971130,-5.02,-169.99,-0.8,2.4,82.1,27.75,29.6
971130,-5.02,-179.96,2,3.2,70.6,29.77,30.34
971130,-4.97,-95.14,-5.2,4.1,79,26.51,27.19
971130,8.03,-125.01,-3.2,-3.7,76.7,27.63,28.22
971130,8,155.99,-5.2,-2.5,77.1,28.47,28.93
971130,7.99,165.08,-4.8,-1.6,82.7,28.37,28.83
971130,8.01,-170.04,1.8,-3.5,90.9,25.6,27.87
971130,-8.05,-109.93,-8.6,0.7,77.3,26.08,26.33
971130,-7.97,-125.01,-8.6,-0.7,75.4,27.66,27.94
971130,-8.28,-154.96,-1.4,-1.8,79.2,29.03,29.89
971130,-8.03,164.81,2,0.7,84.4,28.26,29.84
971130,-7.97,-170.03,-5.9,4.1,77.4,28.74,29.63
971130,-7.97,-179.86,-1.7,2.1,74.6,28.59,29.93
971130,-8.01,-95.09,-7.1,4.3,81.5,25.06,26.13
971130,8.96,-140.32,-4.9,-0.9,90.3,27.21,28.21
971201,0.03,-109.98,-2,4.6,76.9,27.38,28.23
971201,0.02,-139.92,-4.8,-1.5,78.7,28.52,29.64
971201,0.01,164.99,4.3,1.5,79,28.98,29.73
971201,-0.02,-170.02,10.2,5.4,86.2,27.91,29.03
971201,2.08,-110.86,-1.1,3.8,82,27.45,28.88
971201,1.98,-125.05,-2,0.3,77.3,28.01,29.07
971201,1.98,-154.95,4.4,-4.1,82.5,28.64,29.42
971201,2.08,156.21,-1.8,-2.3,77.8,28.88,29.82
971201,1.99,165.02,1.7,-0.3,79,28.66,30.22
971201,2,-169.91,8.8,3.5,85.8,28.36,28.71
971201,1.99,-95,1.1,4.2,89.6,26.47,28.08
971201,-1.98,-110.02,-3.6,4.7,74.7,27.35,28.13
971201,-2.03,-124.9,-6.8,2.7,74.5,28.49,28.99
971201,-2.02,-139.96,-4.4,-2.2,83.6,28.03,29.71
971201,-2.01,-154.98,8.3,-4.5,85.5,27.29,29.52
971201,-2.16,-170.01,7.7,3.9,82,28.05,29.19
971201,-1.98,-179.85,7.4,0.8,82.9,28.23,29.53
971201,5.14,-124.86,-2.2,-4.4,73.9,28.42,29.23
971201,4.97,147.01,-3.8,-3.2,79.7,28.8,29.44
971201,4.98,-154.91,0.7,-3.6,81.2,28.38,29.32
971201,5.01,156.1,-2.5,-4,78,29.05,29.32
971201,5.02,-94.89,2.4,1.5,92.3,26.71,28.79
971201,-4.98,-109.99,-5.6,4.7,77.3,26.38,27.13
971201,-5.01,-124.94,-7.9,0.8,75.1,28.09,28.39
971201,-5,-139.91,-5.1,-0.8,82.2,27.79,29.23
971201,-5.01,-154.98,6,-5.2,80.5,28.24,29.62
971201,-5.01,156.01,2.4,0.1,77.5,28.08,29.5
971201,-5.01,-169.98,5,4,82.1,27.47,29.56
971201,-5.02,-179.96,3.3,2.4,77.3,28.5,30.18
971201,-4.97,-95.14,-5.1,4.7,83.2,26.67,27.23
971201,8.02,-125,-2,-6.2,77.8,27.51,28.34
971201,7.99,155.99,-2.9,-4.5,77.9,28.35,28.99
971201,7.99,165.07,-5.8,-2.5,83.2,28.26,28.88
971201,8,-170.04,1.5,-9.9,87.1,27.04,27.88
971201,-8.05,-109.92,-7.5,1,79.8,25.77,26.34
971201,-7.97,-125.02,-8.5,-0.1,73.2,27.66,27.96
971201,-8.28,-154.96,3.5,-3.1,82.5,28.36,29.71
971201,-8.03,164.82,0.2,2.3,76.9,29.15,29.88
971201,-7.97,-170.03,-1.2,5,78.3,27.97,29.53
971201,-7.97,-179.86,-2.5,0.8,75.9,28.47,29.81
971201,-8.01,-95.09,-6.1,5.2,83.1,25.1,26.16
971201,8.96,-140.31,-5.7,-0.3,91.1,26.78,28.23
971202,0.03,-109.99,-2.8,3.2,84.6,26.91,28.26
971202,0.02,-139.92,-4.6,-1.9,79.1,28.32,29.65
971202,0.07,156.2,0,-1.9,77.2,28.97,30.15
971202,0,164.99,1.6,-0.8,81.1,28.15,29.61
971202,-0.02,-170.02,10.8,4.1,82.3,28.74,28.96
971202,0.04,-179.81,8.1,-0.3,82.4,28.14,29.06
971202,2.08,-110.86,-0.2,3.9,85.7,26.96,28.93
971202,1.98,-125.05,-2.2,0.6,78.6,28.21,29.23
971202,1.98,-154.96,6.2,0.1,81.4,28.75,29.46
971202,2.08,156.22,-0.8,-2.7,77.8,28.92,29.85
971202,1.99,165.02,-0.3,-1.9,79.4,28.66,30.22
971202,1.99,-169.93,10,2.3,86.6,28.05,28.61
971202,2.02,-179.78,5.1,-3.8,80.8,27.33,29.05
971202,1.98,-95,-0.1,3.4,85.5,27.22,28.12
971202,-1.98,-110.01,-4.8,5.1,81.3,27.47,28.1
971202,-2.03,-124.89,-6.5,3.6,74.5,28.45,28.94
971202,-2.02,-139.96,-4.8,-1.7,81.5,28.38,29.63
971202,-2.02,-154.97,7,-1.3,78.9,29.05,29.57
971202,-2.15,-170.01,9.2,3.6,80.8,28.69,29.12
971202,-1.98,-179.84,8.7,0.2,81.6,28.47,29.42
971202,5.14,-124.86,-3.1,-3.4,75.5,28.5,29.22
971202,4.9,-139.81,-5.3,-2.3,84.4,26.84,29.37
971202,4.96,147.01,-2.8,-5.2,78.8,28.96,29.47
